Today's Date:	20 May 2019	Date of Test:	17 May 2019, 09:09:25 AM
Filename:	AA	Tester Channel:	2
Procedure:	BB	Description:	AA
Comment:	AA Stored @ 25°C Test @ 25° Initial test
Rec	Cycle	Step	Test Time (sec)	Step Time (sec)	Capacity	Energy	Current	Voltage	MD	ES	DPT Time	ACImp/Ohms	DCIR/Ohms	Aux #1	 Units	VAR2	VAR5	VAR8	VAR11	VAR14	
2,019	13	4	20,086.7464	8,303.989	3.153186	12.225971	0.057567	4.200046	C	1	05/17/2019 2:44:03 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,020	13	4	20,096.7468	8,313.9894	3.153345	12.226638	0.056857	4.200046	C	1	05/17/2019 2:44:13 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,021	13	4	20,106.7472	8,323.9898	3.153502	12.227298	0.05631	4.200046	C	1	05/17/2019 2:44:23 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,022	13	4	20,116.7476	8,333.9902	3.153658	12.227952	0.055679	4.200046	C	1	05/17/2019 2:44:33 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,023	13	4	20,126.748	8,343.9906	3.153812	12.228598	0.055024	4.200046	C	1	05/17/2019 2:44:43 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,024	13	4	20,136.7484	8,353.991	3.153963	12.229233	0.053923	4.200046	C	1	05/17/2019 2:44:53 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,025	13	4	20,146.7488	8,363.9914	3.154112	12.229858	0.053236	4.200046	C	1	05/17/2019 2:45:03 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,026	13	4	20,156.7492	8,373.9918	3.154259	12.230475	0.052511	4.200046	C	1	05/17/2019 2:45:13 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,027	13	4	20,166.7496	8,383.9922	3.154404	12.231086	0.05209	4.200046	C	1	05/17/2019 2:45:23 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,028	13	4	20,176.7546	8,393.9972	3.154548	12.231691	0.051435	4.200046	C	1	05/17/2019 2:45:33 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,029	13	4	20,186.755	8,403.9976	3.15469	12.232288	0.050847	4.200046	C	1	05/17/2019 2:45:43 PM	0.00000	0.00000	25.28414	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,030	13	4	20,196.7554	8,413.998	3.154831	12.232878	0.050286	4.200046	C	1	05/17/2019 2:45:53 PM	0.00000	0.00000	25.28414	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,031	13	4	20,200.6148	8,417.8574	3.154885	12.233104	0.05	4.200046	C	132	05/17/2019 2:45:57 PM	0.00000	0.00000	25.28414	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,032	13	5	20,200.6194	0.0046	0	0	0	4.198062	R	0	05/17/2019 2:45:57 PM	0.00000	0.00000	25.28414	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,033	13	5	20,210.6198	10.005	0	0	0	4.197452	R	1	05/17/2019 2:46:07 PM	0.00000	0.00000	25.28414	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,034	13	5	20,220.6202	20.0054	0	0	0	4.196841	R	1	05/17/2019 2:46:17 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,035	13	5	20,230.6206	30.0058	0	0	0	4.196994	R	1	05/17/2019 2:46:27 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,036	13	5	20,240.621	40.0062	0	0	0	4.196384	R	1	05/17/2019 2:46:37 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,037	13	5	20,250.6214	50.0066	0	0	0	4.196078	R	1	05/17/2019 2:46:47 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,038	13	5	20,260.6218	60.007	0	0	0	4.196078	R	1	05/17/2019 2:46:57 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,039	13	5	20,270.6222	70.0074	0	0	0	4.195926	R	1	05/17/2019 2:47:07 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,040	13	5	20,280.6226	80.0078	0	0	0	4.195773	R	1	05/17/2019 2:47:17 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,041	13	5	20,290.623	90.0082	0	0	0	4.195621	R	1	05/17/2019 2:47:27 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,042	13	5	20,300.6234	100.0086	0	0	0	4.195468	R	1	05/17/2019 2:47:37 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,043	13	5	20,310.6238	110.009	0	0	0	4.195315	R	1	05/17/2019 2:47:47 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,044	13	5	20,320.6242	120.0094	0	0	0	4.195163	R	1	05/17/2019 2:47:58 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,045	13	5	20,330.6246	130.0098	0	0	0	4.195163	R	1	05/17/2019 2:48:07 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,046	13	5	20,340.625	140.0102	0	0	0	4.19501	R	1	05/17/2019 2:48:17 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,047	13	5	20,350.6254	150.0106	0	0	0	4.19501	R	1	05/17/2019 2:48:27 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,048	13	5	20,360.6258	160.011	0	0	0	4.194858	R	1	05/17/2019 2:48:37 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,049	13	5	20,370.6262	170.0114	0	0	0	4.194705	R	1	05/17/2019 2:48:47 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,050	13	5	20,380.6266	180.0118	0	0	0	4.1944	R	1	05/17/2019 2:48:57 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,051	13	5	20,390.627	190.0122	0	0	0	4.194553	R	1	05/17/2019 2:49:07 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,052	13	5	20,400.6274	200.0126	0	0	0	4.194247	R	1	05/17/2019 2:49:17 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,053	13	5	20,410.6278	210.013	0	0	0	4.194247	R	1	05/17/2019 2:49:27 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,054	13	5	20,420.6282	220.0134	0	0	0	4.194247	R	1	05/17/2019 2:49:37 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,055	13	5	20,430.6286	230.0138	0	0	0	4.193942	R	1	05/17/2019 2:49:47 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,056	13	5	20,440.629	240.0142	0	0	0	4.19379	R	1	05/17/2019 2:49:57 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,057	13	5	20,450.6294	250.0146	0	0	0	4.19379	R	1	05/17/2019 2:50:07 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,058	13	5	20,460.6298	260.015	0	0	0	4.193484	R	1	05/17/2019 2:50:17 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,059	13	5	20,470.6302	270.0154	0	0	0	4.193637	R	1	05/17/2019 2:50:27 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,060	13	5	20,480.6306	280.0158	0	0	0	4.193637	R	1	05/17/2019 2:50:37 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,061	13	5	20,490.631	290.0162	0	0	0	4.193332	R	1	05/17/2019 2:50:47 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,062	13	5	20,500.6314	300.0166	0	0	0	4.193332	R	1	05/17/2019 2:50:57 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,063	13	5	20,510.6318	310.017	0	0	0	4.193332	R	1	05/17/2019 2:51:07 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,064	13	5	20,520.6322	320.0174	0	0	0	4.193179	R	1	05/17/2019 2:51:17 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,065	13	5	20,530.6326	330.0178	0	0	0	4.193027	R	1	05/17/2019 2:51:27 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,066	13	5	20,540.633	340.0182	0	0	0	4.192874	R	1	05/17/2019 2:51:37 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,067	13	5	20,550.6334	350.0186	0	0	0	4.192721	R	1	05/17/2019 2:51:47 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,068	13	5	20,560.6338	360.019	0	0	0	4.192721	R	1	05/17/2019 2:51:57 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,069	13	5	20,570.6342	370.0194	0	0	0	4.192874	R	1	05/17/2019 2:52:07 PM	0.00000	0.00000	25.29939	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,070	13	5	20,580.6346	380.0198	0	0	0	4.192569	R	1	05/17/2019 2:52:17 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,071	13	5	20,590.635	390.0202	0	0	0	4.192569	R	1	05/17/2019 2:52:27 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,072	13	5	20,600.6354	400.0206	0	0	0	4.192569	R	1	05/17/2019 2:52:37 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,073	13	5	20,610.6358	410.021	0	0	0	4.192416	R	1	05/17/2019 2:52:47 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,074	13	5	20,620.6362	420.0214	0	0	0	4.192264	R	1	05/17/2019 2:52:57 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,075	13	5	20,630.6366	430.0218	0	0	0	4.192111	R	1	05/17/2019 2:53:07 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,076	13	5	20,640.637	440.0222	0	0	0	4.192111	R	1	05/17/2019 2:53:17 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,077	13	5	20,650.6374	450.0226	0	0	0	4.192111	R	1	05/17/2019 2:53:27 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,078	13	5	20,660.6378	460.023	0	0	0	4.192111	R	1	05/17/2019 2:53:37 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,079	13	5	20,670.6382	470.0234	0	0	0	4.192111	R	1	05/17/2019 2:53:47 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,080	13	5	20,680.6386	480.0238	0	0	0	4.191806	R	1	05/17/2019 2:53:57 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,081	13	5	20,690.639	490.0242	0	0	0	4.191653	R	1	05/17/2019 2:54:07 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,082	13	5	20,700.6394	500.0246	0	0	0	4.191653	R	1	05/17/2019 2:54:17 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,083	13	5	20,710.6398	510.025	0	0	0	4.191653	R	1	05/17/2019 2:54:27 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,084	13	5	20,720.6402	520.0254	0	0	0	4.191501	R	1	05/17/2019 2:54:37 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,085	13	5	20,730.6406	530.0258	0	0	0	4.191501	R	1	05/17/2019 2:54:47 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,086	13	5	20,740.641	540.0262	0	0	0	4.191653	R	1	05/17/2019 2:54:57 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,087	13	5	20,750.6414	550.0266	0	0	0	4.191348	R	1	05/17/2019 2:55:07 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,088	13	5	20,760.6418	560.027	0	0	0	4.191348	R	1	05/17/2019 2:55:17 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,089	13	5	20,770.6422	570.0274	0	0	0	4.191348	R	1	05/17/2019 2:55:27 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,090	13	5	20,780.6426	580.0278	0	0	0	4.191196	R	1	05/17/2019 2:55:37 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,091	13	5	20,790.643	590.0282	0	0	0	4.191348	R	1	05/17/2019 2:55:47 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,092	13	5	20,800.6158	600.001	0	0	0	4.191043	R	129	05/17/2019 2:55:57 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,093	14	8	20,800.625	0.0092	0.000009	0.000036	3.499809	4.075074	D	0	05/17/2019 2:55:57 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,094	14	8	20,800.8136	0.1978	0.000192	0.000782	3.499886	4.064393	D	5	05/17/2019 2:55:58 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,095	14	8	20,801.8992	1.2834	0.001248	0.005066	3.499886	4.054017	D	5	05/17/2019 2:55:59 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,096	14	8	20,803.8358	3.22	0.003131	0.012688	3.499809	4.043946	D	5	05/17/2019 2:56:01 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,097	14	8	20,806.628	6.0122	0.005845	0.023651	3.499886	4.03357	D	5	05/17/2019 2:56:03 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,098	14	8	20,810.331	9.7152	0.009445	0.038154	3.499962	4.023499	D	5	05/17/2019 2:56:07 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,099	14	8	20,814.8804	14.2646	0.013868	0.055927	3.499962	4.013428	D	5	05/17/2019 2:56:12 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,100	14	8	20,820.5752	19.9594	0.019405	0.078119	3.500038	4.003357	D	5	05/17/2019 2:56:17 PM	0.00000	0.00000	25.31465	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,101	14	8	20,827.5166	26.9008	0.026153	0.1051	3.499657	3.993133	D	5	05/17/2019 2:56:24 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,102	14	8	20,836.0128	35.397	0.034413	0.138042	3.500038	3.983062	D	5	05/17/2019 2:56:33 PM	0.00000	0.00000	25.32990	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,103	14	8	20,846.0132	45.3974	0.044136	0.176718	3.499809	3.973144	D	1	05/17/2019 2:56:43 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,104	14	8	20,856.0136	55.3978	0.053858	0.215307	3.500038	3.965209	D	1	05/17/2019 2:56:53 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,105	14	8	20,866.014	65.3982	0.06358	0.253824	3.499886	3.958343	D	1	05/17/2019 2:57:03 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,106	14	8	20,876.0144	75.3986	0.073303	0.292278	3.499962	3.952239	D	1	05/17/2019 2:57:13 PM	0.00000	0.00000	25.34516	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,107	14	8	20,886.0148	85.399	0.083025	0.330679	3.500038	3.947204	D	1	05/17/2019 2:57:23 PM	0.00000	0.00000	25.36041	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,108	14	8	20,896.0152	95.3994	0.092748	0.369034	3.499809	3.942626	D	1	05/17/2019 2:57:33 PM	0.00000	0.00000	25.37567	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,109	14	8	20,906.0156	105.3998	0.10247	0.407347	3.499809	3.938659	D	1	05/17/2019 2:57:43 PM	0.00000	0.00000	25.37567	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,110	14	8	20,916.016	115.4002	0.112193	0.445623	3.499962	3.935149	D	1	05/17/2019 2:57:53 PM	0.00000	0.00000	25.39093	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,111	14	8	20,926.0164	125.4006	0.121915	0.483865	3.499962	3.931945	D	1	05/17/2019 2:58:03 PM	0.00000	0.00000	25.40618	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,112	14	8	20,936.0168	135.401	0.131637	0.522077	3.500038	3.928588	D	1	05/17/2019 2:58:13 PM	0.00000	0.00000	25.43669	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,113	14	8	20,946.0172	145.4014	0.14136	0.560259	3.499962	3.925689	D	1	05/17/2019 2:58:23 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,114	14	8	20,956.0176	155.4018	0.151082	0.598415	3.499962	3.922942	D	1	05/17/2019 2:58:33 PM	0.00000	0.00000	25.45195	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,115	14	8	20,966.018	165.4022	0.160805	0.636545	3.500038	3.920806	D	1	05/17/2019 2:58:43 PM	0.00000	0.00000	25.48246	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,116	14	8	20,976.0184	175.4026	0.170527	0.674652	3.499733	3.918212	D	1	05/17/2019 2:58:53 PM	0.00000	0.00000	25.49771	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,117	14	8	20,986.0188	185.403	0.180249	0.712736	3.499886	3.916075	D	1	05/17/2019 2:59:03 PM	0.00000	0.00000	25.49771	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,118	14	8	20,996.0192	195.4034	0.189972	0.750799	3.499962	3.913634	D	1	05/17/2019 2:59:13 PM	0.00000	0.00000	25.49771	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,119	14	8	21,006.0196	205.4038	0.199694	0.788841	3.500038	3.91165	D	1	05/17/2019 2:59:23 PM	0.00000	0.00000	25.51297	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,120	14	8	21,016.02	215.4042	0.209417	0.826863	3.499962	3.909819	D	1	05/17/2019 2:59:33 PM	0.00000	0.00000	25.52823	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,121	14	8	21,026.0204	225.4046	0.219139	0.864866	3.499962	3.907683	D	1	05/17/2019 2:59:43 PM	0.00000	0.00000	25.52823	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,122	14	8	21,036.0208	235.405	0.228862	0.90285	3.500038	3.905852	D	1	05/17/2019 2:59:53 PM	0.00000	0.00000	25.54348	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,123	14	8	21,046.0212	245.4054	0.238584	0.940816	3.499886	3.904021	D	1	05/17/2019 3:00:03 PM	0.00000	0.00000	25.57399	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,124	14	8	21,056.0216	255.4058	0.248306	0.978763	3.499886	3.902037	D	1	05/17/2019 3:00:13 PM	0.00000	0.00000	25.58925	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,125	14	8	21,066.022	265.4062	0.258029	1.016693	3.499809	3.900359	D	1	05/17/2019 3:00:23 PM	0.00000	0.00000	25.58925	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,126	14	8	21,076.0224	275.4066	0.267751	1.054606	3.500038	3.89868	D	1	05/17/2019 3:00:33 PM	0.00000	0.00000	25.58925	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,127	14	8	21,086.0228	285.407	0.277474	1.092502	3.500038	3.896696	D	1	05/17/2019 3:00:43 PM	0.00000	0.00000	25.58925	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,128	14	8	21,096.0232	295.4074	0.287196	1.130381	3.499809	3.895171	D	1	05/17/2019 3:00:53 PM	0.00000	0.00000	25.60450	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,129	14	8	21,100.614	299.9982	0.291659	1.147764	3.499886	3.894255	D	129	05/17/2019 3:00:57 PM	0.00000	0.00000	25.60450	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,130	14	9	21,100.6232	0.0092	0.291671	1.147808	4.50042	3.863584	D	0	05/17/2019 3:00:57 PM	0.00000	0.00000	25.60450	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,131	14	9	21,101.6122	0.9982	0.292907	1.152582	4.499962	3.860685	D	129	05/17/2019 3:00:58 PM	0.00000	0.00000	25.60450	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,132	14	10	21,101.6168	0.0046	0.292907	1.152582	1.749676	3.943847	D	0	05/17/2019 3:00:58 PM	0.00000	0.00000	25.60450	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,133	14	10	21,102.6104	0.9982	0.293392	1.154499	1.749905	3.951629	D	129	05/17/2019 3:00:59 PM	0.00000	0.00000	25.58925	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,134	15	8	21,102.6196	0.0092	0.293401	1.154533	3.499046	3.898222	D	0	05/17/2019 3:00:59 PM	0.00000	0.00000	25.58925	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,135	15	8	21,112.62	10.0096	0.303124	1.192391	3.499809	3.892576	D	1	05/17/2019 3:01:09 PM	0.00000	0.00000	25.60450	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,136	15	8	21,122.6204	20.01	0.312846	1.230228	3.500114	3.890593	D	1	05/17/2019 3:01:19 PM	0.00000	0.00000	25.61976	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,137	15	8	21,132.6208	30.0104	0.322569	1.268047	3.499809	3.888914	D	1	05/17/2019 3:01:29 PM	0.00000	0.00000	25.63502	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,138	15	8	21,142.6212	40.0108	0.332291	1.30585	3.499962	3.887083	D	1	05/17/2019 3:01:39 PM	0.00000	0.00000	25.63502	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,139	15	8	21,152.6216	50.0112	0.342013	1.343635	3.499886	3.885405	D	1	05/17/2019 3:01:49 PM	0.00000	0.00000	25.65027	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,140	15	8	21,162.622	60.0116	0.351736	1.381404	3.500038	3.883726	D	1	05/17/2019 3:01:59 PM	0.00000	0.00000	25.66552	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,141	15	8	21,172.6224	70.012	0.361458	1.419156	3.500038	3.8822	D	1	05/17/2019 3:02:09 PM	0.00000	0.00000	25.66552	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,142	15	8	21,182.6228	80.0124	0.371181	1.456891	3.500114	3.880369	D	1	05/17/2019 3:02:19 PM	0.00000	0.00000	25.68078	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,143	15	8	21,192.6232	90.0128	0.380903	1.494609	3.499962	3.878538	D	1	05/17/2019 3:02:29 PM	0.00000	0.00000	25.69604	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,144	15	8	21,202.6236	100.0132	0.390626	1.53231	3.499962	3.87686	D	1	05/17/2019 3:02:39 PM	0.00000	0.00000	25.71129	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,145	15	8	21,212.624	110.0136	0.400348	1.569994	3.499962	3.874876	D	1	05/17/2019 3:02:49 PM	0.00000	0.00000	25.71129	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,146	15	8	21,222.6244	120.014	0.41007	1.607659	3.500191	3.873045	D	1	05/17/2019 3:02:59 PM	0.00000	0.00000	25.71129	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,147	15	8	21,232.6248	130.0144	0.419793	1.645308	3.499809	3.871366	D	1	05/17/2019 3:03:09 PM	0.00000	0.00000	25.71129	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,148	15	8	21,242.6252	140.0148	0.429515	1.682938	3.499809	3.869535	D	1	05/17/2019 3:03:19 PM	0.00000	0.00000	25.71129	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,149	15	8	21,252.6256	150.0152	0.439238	1.72055	3.499886	3.867552	D	1	05/17/2019 3:03:29 PM	0.00000	0.00000	25.72655	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,150	15	8	21,262.626	160.0156	0.44896	1.758143	3.499962	3.865568	D	1	05/17/2019 3:03:39 PM	0.00000	0.00000	25.72655	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,151	15	8	21,272.6264	170.016	0.458682	1.795717	3.499962	3.863432	D	1	05/17/2019 3:03:49 PM	0.00000	0.00000	25.74180	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,152	15	8	21,282.6268	180.0164	0.468405	1.833271	3.499809	3.861753	D	1	05/17/2019 3:03:59 PM	0.00000	0.00000	25.74180	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,153	15	8	21,292.6272	190.0168	0.478127	1.870806	3.499809	3.859617	D	1	05/17/2019 3:04:09 PM	0.00000	0.00000	25.74180	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
2,154	15	8	21,302.6276	200.0172	0.48785	1.908321	3.499886	3.857328	D	1	05/17/2019 3:04:19 PM	0.00000	0.00000	25.74180	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	
